id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.CAD.price,quote.CAD.volume_24h,quote.CAD.volume_change_24h,quote.CAD.percent_change_1h,quote.CAD.percent_change_24h,quote.CAD.percent_change_7d,quote.CAD.percent_change_30d,quote.CAD.percent_change_60d,quote.CAD.percent_change_90d,quote.CAD.market_cap,quote.CAD.market_cap_dominance,quote.CAD.fully_diluted_market_cap,quote.CAD.tvl,quote.CAD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
825,Tether USDt,USDT,tether,90246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112780783337.5052,116076856624.97296,True,,3,,,,2024-06-27T15:07:00.000Z,1.367622420724951,65678112969.57279,4.9533,-0.0001045,-0.09335572,-0.03817701,-0.00882504,-0.05016191,-0.11880323,154241527919.2951,4.9241,158749311647.59262,,2024-06-27T15:07:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-27 11:08:50.357707
1839,BNB,BNB,bnb,2187,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583381.4492261,147583381.4492261,False,,4,,,,2024-06-27T15:07:00.000Z,793.1566211156405,2308384328.315993,11.1341,0.09107652,1.08819883,-2.74224995,-3.18775159,-4.38319599,-6.08726786,117056736163.08888,3.7355,117056736163.08542,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
5426,Solana,SOL,solana,694,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462359805.4953002,579084686.4836911,True,,5,,,,2024-06-27T15:07:00.000Z,202.63504742624292,3590709979.1597013,37.7592,-0.35458168,7.60281946,10.4044606,-11.97835502,4.14825466,-21.57426871,93690301114.5286,2.9898,117342852909.43085,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
3408,USDC,USDC,usd-coin,20414,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866184503.876423,32866184503.876423,False,,6,,,,2024-06-27T15:07:00.000Z,1.3687401055362802,7435958341.942823,5.4655,-0.00467586,-0.01600908,-0.00543745,-0.01939004,-0.01061848,-0.01772211,44985264846.410675,1.4361,44985264846.41212,,2024-06-27T15:07:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-27 11:08:50.357707
52,XRP,XRP,xrp,1345,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55688327582.0,99987490594.0,False,,7,,,,2024-06-27T15:08:00.000Z,0.6471775391832454,1198266834.5302904,-0.4822,-0.68659299,0.27232813,-4.48753152,-10.30214715,-8.9849883,-25.85974485,36040234805.74921,1.1506,64717753918.319435,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
11419,Toncoin,TON,toncoin,442,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2459625673.1477265,5108179089.570425,True,,8,3414166606.0,26168105955.856052,,2024-06-27T15:07:00.000Z,10.492292925519866,368322435.43216723,5.1681,-0.31963662,2.49977817,7.12419694,19.42230333,39.81379171,50.95751709,25807113049.79493,0.823,53596511323.78807,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
74,Dogecoin,DOGE,dogecoin,1015,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144883106383.70526,144883106383.70526,True,,9,,,,2024-06-27T15:08:00.000Z,0.1696075595307252,790837552.7301478,0.3267,-0.97399049,-0.12708162,0.54223447,-23.99356128,-17.39098201,-42.31922041,24573270090.970684,0.7836,24573270090.966805,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
2010,Cardano,ADA,cardano,1202,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35749050729.208,36994116264.584,False,,10,,,,2024-06-27T15:07:00.000Z,0.5309421175986965,374418760.5986846,16.3413,-0.79333402,-1.25172219,1.3971501,-14.63586208,-17.26900515,-41.63630174,18980676696.308918,0.6061,23892395291.934734,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393865959.12155896,443212329.12155896,False,,11,,,,2024-06-27T15:07:00.000Z,37.910251967890154,495187367.6173982,23.609,0.73400026,6.59464751,1.46468513,-24.79740156,-20.06701243,-48.64110154,14931557751.873026,0.4762,27134214282.97841,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
1958,TRON,TRX,tron,996,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87214910278.06209,87215029609.16496,True,,12,71659659264.0,8768050526.508438,,2024-06-27T15:07:00.000Z,0.16749858108152957,339195519.39972323,-14.0797,-0.46209424,-1.19808897,5.00466544,10.39605284,1.53044547,1.34779963,14608373720.72831,0.4664,14608393708.52268,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
5994,Shiba Inu,SHIB,shiba-inu,838,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271242368555.6,589519691711904.6,False,,13,,,,2024-06-27T15:07:00.000Z,2.3824597337518663e-05,296700879.8622975,-16.4841,-1.37906789,-0.36268333,-3.86911326,-32.68827688,-29.84960826,-43.57557499,14039150072.010204,0.4483,14045069277.570436,,2024-06-27T15:07:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-27 11:08:50.357707
6636,Polkadot,DOT,polkadot-new,786,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1462029970.7202706,9235789600.715717,,2024-06-27T15:07:00.000Z,8.647699356550909,300448764.4433275,65.2247,1.56470861,7.0551667,10.97666995,-13.55735176,-7.79961354,-35.48637174,12434988963.192558,0.3968,12434988963.195848,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
1975,Chainlink,LINK,chainlink,1805,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-06-27T15:07:00.000Z,19.367800675864142,339909458.5436139,11.7854,-0.15369156,1.48317599,-1.86332485,-21.01614514,0.00314929,-26.61051319,11777559018.728447,0.3756,19367800675.8593,,2024-06-27T15:07:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-27 11:08:50.357707
1831,Bitcoin Cash,BCH,bitcoin-cash,899,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19725206.25,19725206.25,False,,16,,,,2024-06-27T15:07:00.000Z,528.1466661849898,329771386.65048534,0.1371,-1.44383112,2.06182387,-0.60605906,-16.91326551,-19.55352678,-37.48176887,10417801920.748827,0.3325,11091079989.889359,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
6535,NEAR Protocol,NEAR,near-protocol,424,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1092355436.0,1197646990.0,False,,17,,,,2024-06-27T15:08:00.000Z,7.204318716186549,310438130.5303846,-0.6556,-1.32717888,1.09899211,0.16958534,-31.0154575,-27.76536345,-25.98911179,7869676712.302918,0.2513,8628230625.445707,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
7083,Uniswap,UNI,uniswap,1052,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,18,,,1.09727769,2024-06-27T15:07:00.000Z,13.023407674720891,185429798.03613585,23.1075,-0.68987326,1.86000938,-3.51805058,-11.35687862,16.73269802,-26.42416662,7813488436.430998,0.2493,13023407674.722355,7120794066.630754,2024-06-27T15:07:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-27 11:08:50.357707
3890,Polygon,MATIC,polygon,1411,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9884436601.520267,10000000000.0,False,,19,,,,2024-06-27T15:07:00.000Z,0.7721888288109954,265656257.38504648,8.575,0.07133924,1.85554786,-1.96247357,-22.73502064,-23.02536289,-43.74643454,7632651522.784471,0.2437,7721888288.107726,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
2,Litecoin,LTC,litecoin,1206,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74688031.1075049,84000000.0,False,,20,,,,2024-06-27T15:08:00.000Z,98.91811330252558,389398786.9820471,8.1538,-0.44193272,1.51354695,-2.60163797,-12.75523129,-14.87387106,-31.78571066,7387999123.434726,0.2356,8309121517.40689,,2024-06-27T15:07:05.000Z,,,,,,2024-06-27 11:08:50.357707
1,Bitcoin,BTC,bitcoin,11161,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19717796.0,19717796.0,False,,1,,,,2024-06-27T15:09:00.000Z,84463.12496824251,31975623598.30758,-2.8146,-0.83245475,0.16857157,-4.8480353,-8.96954448,-2.98038652,-11.96840646,1665426667646.3123,53.1276,1773725624333.0967,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
1027,Ethereum,ETH,ethereum,9104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180875.2351428,120180875.2351428,True,,2,,,,2024-06-27T15:08:00.000Z,4718.495529943662,18175637125.258484,20.6076,-0.49293128,2.22800141,-2.14014457,-10.22729155,3.88341065,-2.82741249,567072922581.7383,18.0828,567072922581.7407,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
825,Tether USDt,USDT,tether,90246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112780783337.5052,116076856624.97296,True,,3,,,,2024-06-27T15:08:00.000Z,1.3677991113875152,65727270428.311066,5.1975,0.00034705,-0.06898568,-0.04269224,-0.0063047,-0.03759389,-0.12558378,154261455230.62747,4.9244,158769821344.29874,,2024-06-27T15:08:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-27 11:09:50.552367
1839,BNB,BNB,bnb,2187,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583381.4492261,147583381.4492261,False,,4,,,,2024-06-27T15:08:00.000Z,793.2997761663648,2310875880.2891474,11.1369,0.09225718,1.13566773,-2.81058162,-3.18344093,-4.4365592,-6.07234126,117077863469.54631,3.7334,117077863469.5518,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
5426,Solana,SOL,solana,694,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462359805.4953002,579084686.4836911,True,,5,,,,2024-06-27T15:08:00.000Z,202.46522203431394,3595453582.3757043,38.1123,-0.47751048,7.51846479,10.20153357,-12.0354031,4.0214016,-21.66809166,93611780679.34816,2.9851,117244509625.59332,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
3408,USDC,USDC,usd-coin,20414,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866184503.876423,32866184503.876423,False,,6,,,,2024-06-27T15:08:00.000Z,1.3688499878733125,7447608521.701076,5.8658,0.01248025,-0.00731966,-0.01238038,-0.01441779,-0.01199397,-0.02999641,44988876259.57329,1.4362,44988876259.5671,,2024-06-27T15:08:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-27 11:09:50.552367
52,XRP,XRP,xrp,1345,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55688327582.0,99987490594.0,False,,7,,,,2024-06-27T15:09:00.000Z,0.6471505791922784,1198383437.3683114,-0.4732,-0.71296544,0.26016785,-4.49405924,-10.3042392,-8.99321319,-25.78355726,36038733448.94063,1.1505,64715057919.23353,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
11419,Toncoin,TON,toncoin,442,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2459625673.1477265,5108179089.570425,True,,8,3414166606.0,26166491089.208298,,2024-06-27T15:08:00.000Z,10.492258560416706,366619303.60875094,4.6524,-0.36128264,2.49346609,7.09702439,19.42717998,39.7928527,50.957344,25807028524.504936,0.8229,53596335780.69328,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
74,Dogecoin,DOGE,dogecoin,1015,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144883106383.70526,144883106383.70526,True,,9,,,,2024-06-27T15:09:00.000Z,0.16961308954663779,790688557.4540837,0.3166,-0.98479535,-0.11387085,0.57998459,-23.98691149,-17.38133147,-42.32152313,24574071296.854446,0.7836,24574071296.859943,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
2010,Cardano,ADA,cardano,1202,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35749050729.208,36994116264.584,False,,10,,,,2024-06-27T15:08:00.000Z,0.530966184955882,375528199.5440167,16.4787,-0.81480549,-1.23544328,1.36865211,-14.63611841,-17.32265817,-41.66844564,18981537081.481865,0.606,23893478323.016666,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393865959.12155896,443212329.12155896,False,,11,,,,2024-06-27T15:08:00.000Z,37.9070964512887,496626194.86459166,23.993,0.69473789,6.59264413,1.36818075,-24.80931144,-20.1119866,-48.65007866,14930314901.300268,0.4761,27131955726.013145,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
1958,TRON,TRX,tron,996,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87214910278.06209,87215029609.16496,True,,12,71659659264.0,8768176503.942274,,2024-06-27T15:08:00.000Z,0.1675107763535637,339963097.6792022,-13.8082,-0.46839542,-1.19184494,4.98061242,10.40286924,1.5322088,1.34729083,14609437330.284584,0.4664,14609457319.532513,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
5994,Shiba Inu,SHIB,shiba-inu,838,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271242368555.6,589519691711904.6,False,,13,,,,2024-06-27T15:08:00.000Z,2.3819238150600514e-05,297318695.1536973,-16.2089,-1.4497388,-0.37209797,-3.94206406,-32.70846513,-29.89886826,-43.59794454,14035992057.276863,0.4481,14041909931.347658,,2024-06-27T15:08:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-27 11:09:50.552367
6636,Polkadot,DOT,polkadot-new,786,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1462029970.7202706,9235837860.34938,,2024-06-27T15:08:00.000Z,8.648249913889984,302756047.3435885,66.6215,1.50757491,7.07971366,10.88809151,-13.54216898,-7.84660171,-35.48145723,12435780639.007444,0.3966,12435780639.011236,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
1975,Chainlink,LINK,chainlink,1805,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-06-27T15:08:00.000Z,19.367563688086157,340759662.4920024,12.1329,-0.1872496,1.49552127,-1.90049047,-21.0291183,-0.02319476,-26.60013452,11777414906.467657,0.3756,19367563688.089535,,2024-06-27T15:08:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-27 11:09:50.552367
1831,Bitcoin Cash,BCH,bitcoin-cash,899,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19725206.25,19725206.25,False,,16,,,,2024-06-27T15:08:00.000Z,528.0375061946854,330304224.80342066,0.2474,-1.48819098,2.03573828,-0.71139405,-16.93681771,-19.58614277,-37.48299065,10415648717.425821,0.3325,11088787630.085983,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
6535,NEAR Protocol,NEAR,near-protocol,424,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1092355436.0,1197646990.0,False,,17,,,,2024-06-27T15:09:00.000Z,7.202814328337045,310518264.24592894,-0.614,-1.36099099,1.05983026,0.39988206,-31.0181329,-27.715033,-25.99167364,7868033386.05766,0.2509,8626428899.85828,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
7083,Uniswap,UNI,uniswap,1052,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,18,,,1.09718063,2024-06-27T15:08:00.000Z,13.02301671851631,185485332.86575854,23.0904,-0.71589443,1.86783679,-3.55027963,-11.36286964,16.69342103,-26.48144561,7813253879.404147,0.2492,13023016718.512587,7121210202.9157095,2024-06-27T15:08:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-27 11:09:50.552367
3890,Polygon,MATIC,polygon,1411,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9884436601.520267,10000000000.0,False,,19,,,,2024-06-27T15:08:00.000Z,0.7721269160376549,266185554.23953667,8.7314,0.00640387,1.86720929,-2.03478843,-22.7430784,-23.04724126,-43.77373888,7632039549.901563,0.2436,7721269160.375492,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
2,Litecoin,LTC,litecoin,1206,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74688031.1075049,84000000.0,False,,20,,,,2024-06-27T15:09:00.000Z,98.91531880633137,389435796.6423756,8.1797,-0.45938674,1.50951574,-2.59837482,-12.74245601,-14.8987997,-31.7780362,7387790408.016042,0.2356,8308886779.730073,,2024-06-27T15:08:05.000Z,,,,,,2024-06-27 11:09:50.552367
